research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,validation_error
PNU-6665,PNU,performance tweaking of co3o4 uv radiation detector via zirconium dopant microstructural and photo-electronic engineering,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6674,PNU,the analytical assessment of metal contamination in industrial soils of saudi arabia using the inductively coupled plasma technology,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6676,PNU,tungsten oxide-iodide/poly-2-aminobenzenethiol nanocomposite with iodine intercalation as a promising electrode for potentiometric sensing of pb2+ ions in water,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6680,PNU,green and sustainable smart wooden system integrated with cellulose nanowhiskers-supported polyvinyl alcohol and anthocyanin biomolecules to monitor food freshness,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6682,PNU,"interplay of weak noncovalent interactions in (e)-4-chloro-n’-(thiophen-2-ylmethylene)benzohydrazide: insights from hirshfeld surface, pixel energy and qtaim analyses",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6685,PNU,advancing tunnel equipment maintenance through data-driven predictive strategies in underground infrastructure,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6686,PNU,improving laryngeal cancer detection using chaotic metaheuristics integration with squeeze-and-excitation resnet model,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6687,PNU,unmasking gan-generated faces with optimal deep learning and cognitive computing-based cutting-edge detection system,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6690,PNU,"corporate sustainability, sustainable governance, and firm value efficiency: evidence from saudi listed companies",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6691,PNU,discovering the e-government and covid-19 effect on sustainable development: novel findings from the china provinces,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6692,PNU,environmental and economical sustainability and stakeholder satisfaction in smes. critical technological success factors of big data analytics,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6693,PNU,"female top managers, female owners and corporate financial sustainability: new evidence from a panel smooth transition regression model",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6694,PNU,fifty years of management control systems research: a bibliometric review of the literature and research agenda,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6695,PNU,financial system development and environmental quality: a system-gmm dynamic panel analysis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6696,PNU,sustainability reporting in carbon-intensive industries: insights from a cross-sector machine learning approach,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6697,PNU,"sustainable development in asean: the role of trade diversification, government revenue, and natural resources",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6698,PNU,the impact of chinese investment on access to clean and sustainable energy in africa,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6699,PNU,water quality level estimation using iot sensors and probabilistic machine learning model,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6701,PNU,not just for investment and job search: the role of earnings announcement as a driver of cyber risks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6705,PNU,"telda: send, spend, and save money through the app",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6706,PNU,erratum: correction to: integrated approach of federated learning with transfer learning for classification and diagnosis of brain tumor (bmc medical imaging (2024) 24 1 doi: 10.1186/s12880-024-01261-0),,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6707,PNU,idiopathic intracranial hypertension as a differential diagnosis in persistent idiopathic facial pain: a case report,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6710,PNU,"a comprehensive survey for privacy-preserving biometrics: recent approaches, challenges, and future directions",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6711,PNU,a framework for performance optimization of internet of things applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6712,PNU,a healthcare system employing lightweight cnn for disease prediction with artificial intelligence,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6713,PNU,a high gain array based millimeter wave mimo antenna with improved isolation and decorrelated fields,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6714,PNU,a hybrid cybersecurity algorithm for digital image transmission over advanced communication channel models,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6716,PNU,a new control scheme for temperature adjustment of electric furnaces using a novel modified electric eel foraging optimizer,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6718,PNU,a prognostic model to improve asthma prediction outcomes using machine learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6719,PNU,an adaptive threshold-based modified artificial bee colony optimization technique for virtual machine placement in cloud datacenters,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6720,PNU,an enhanced long short-term memory recurrent neural network deep learning model for potato price prediction,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6723,PNU,breast cancer diagnosis using optimized deep convolutional neural network based on transfer learning technique and improved coati optimization algorithm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6724,PNU,classification of monkeypox images using al-biruni earth radius optimization with deep convolutional neural network,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6726,PNU,computer-aided diagnosis of alzheimer’s disease and neurocognitive disorders with multimodal bi-vision transformer (bivit),,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6728,PNU,design of interoperable electronic health record (ehr) application for early detection of lung diseases using a decision support system by expanding deep learning techniques,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6729,PNU,digital forensics for the socio-cyber world (df-scw): a novel framework for deepfake multimedia investigation on social media platforms,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6730,PNU,dpht-anet: dual-path high-order transformer-style fully attentional network for monaural speech enhancement,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6731,PNU,dqqs: deep reinforcement learning-based technique for enhancing security and performance in sdn-iot environments,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6732,PNU,a blockchain-based solution for enhancing the efficiency and security of healthcare knowledge management systems in the era of industry 4.0,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6733,PNU,an improved honey badger algorithm for global optimization and multilevel thresholding segmentation: real case with brain tumor images,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6734,PNU,cluster-based hybrid routing technique for wireless sensor networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6735,PNU,early detection of potato disease using an enhanced convolutional neural network-long short-term memory deep learning model,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6736,PNU,empowering e-learning approach by the use of federated edge computing,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6737,PNU,exploiting smartphone defence: a novel adversarial malware dataset and approach for adversarial malware detection,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6738,PNU,improving prediction of blood cancer using leukemia microarray gene data and chi2 features with weighted convolutional neural network,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6739,PNU,machine learning approaches for predicting shielding effectiveness of carbon fiber-reinforced mortars,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6740,PNU,on the usability of a modeling language for iot-based public transportation systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6742,PNU,predicting potato crop yield with machine learning and deep learning for sustainable agriculture,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6743,PNU,smartseiz: deep learning with attention mechanism for accurate seizure recognition in iot healthcare devices,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6744,PNU,testing and substantiation of zero trust devices with blockchain procedures for secured data transfer approach,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6745,PNU,tfcnn-bigru with self-attention mechanism for automatic human emotion recognition using multi-channel eeg data,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6746,PNU,vision-based uav detection and localization to indoor positioning system,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6747,PNU,enhanced heart disease prediction in remote healthcare monitoring using iot-enabled cloud-based xgboost and bi-lstm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6749,PNU,improving mental dysfunction detection from eeg signals: self-contrastive learning and multitask learning with transformers,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6750,PNU,reviewing the impact of machine learning on disease diagnosis and prognosis: a comprehensive analysis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6751,PNU,lightweight real-time recurrent models for speech enhancement and automatic speech recognition,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6755,PNU,outlier detection for keystroke biometric user authentication,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6756,PNU,enhancing blockchain consensus with fpga: accelerating implementation for efficiency,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6758,PNU,ir-qla: machine learning-based q-learning algorithm optimization for uavs faster trajectory planning by instructed- reinforcement learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6760,PNU,genetic algorithms and deep learning for unique facial landmark-based key generation,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6764,PNU,machine learning techniques for diabetes prediction: a comparative analysis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6765,PNU,leveraging ai-generated content for synthetic electronic health record generation with deep learning-based diagnosis model,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6766,PNU,parameters extraction of the three-diode photovoltaic model using crayfish optimization algorithm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6768,PNU,"systematic review of brain-computer interface based user authentication system: trends, challenges, and directions",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6769,PNU,hybrid stacked autoencoder with dwarf mongoose optimization for phishing attack detection in internet of things environment,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6770,PNU,next-generation movie recommenders: leveraging hybrid deep learning for enhanced personalization,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6771,PNU,authors' reply: the power of collaboration in facilitating mobile technology adoption in health care,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6773,PNU,oral co-polymeric raft-forming nano gels for targeted empagliflozin delivery against stomach cancer (sgc7901),,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6777,PNU,examining tourists' personality traits and dining-in/dining-out preferences. an approach-avoidance theory perspective,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6780,PNU,"utilizing machine learning algorithms for the development of gully erosion susceptibility maps: evidence from the chotanagpur plateau region, india",,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6784,PNU,biological properties of mentha viridis l. essential oil and its main monoterpene constituents,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6785,PNU,characteristics and causes of reported clozapine-related medication errors: analysis of the ministry of health database in saudi arabia,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6795,PNU,mosques and public health promotion: a scoping review of faith-driven health interventions,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6797,PNU,prevalence of human papilloma virus among cervical cancer patients in india: a systematic review and meta-analysis,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6806,PNU,a novel extended kumaraswamy distribution and its application to covid-19 data,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6808,PNU,"abundant optical solutions for the stochastic schrodinger-hirota equation in quantum mechanics, science and engineering",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6811,PNU,analyzing anonymous activities using interrupt-aware anonymous user-system detection method (iau-s-dm) in iot,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6813,PNU,assessment of the potential protective effects of culture filtrate of trichoderma harzianum to ameliorate the damaged histoarchitecture of brain in epileptic rats,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6814,PNU,bio-oil yield maximization and characteristics of neem based biomass at optimum conditions along with feasibility of biochar through pyrolysis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6816,PNU,computing degree based topological indices of algebraic hypergraphs,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6827,PNU,exploring the impact of smart cities on improving the quality of life for people with disabilities in saudi arabia,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6830,PNU,handover for v2v communication in 5g using convolutional neural networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6832,PNU,human-human vs human-ai therapy: an empirical study,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6834,PNU,identification of key genes regulating macronutrient accumulation and final yield in wheat under potassium deficiency,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6835,PNU,identification of molecular targets and small drug candidates for huntington's disease via bioinformatics and a network-based screening approach,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6838,PNU,"influence of argon irradiation on electrical properties of pva/nai polymer composites (vol 31, 2450029, 2024",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6841,PNU,metasurface loaded dual band antenna for high gain on- and off- body communication,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6842,PNU,nanoarchitectonics and properties of sol-gel-derived bioactive glasses containing maghemite@zno core-shell nanoparticles,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6852,PNU,"predicting the magnetocaloric properties in gd ion substitution on la0.6-xgdxsr0.4mno3 (x=0, 0.0125, 0.05, and 0.10) manganites synthesized via the sol-gel method",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6853,PNU,"prediction of leukemia peptides using convolutional neural network and protein compositions (vol 24, 900, 2024)",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6858,PNU,sentinelfusion based machine learning comprehensive approach for enhanced computer forensics,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6861,PNU,"study of a combined kairat-ii-x equation: painlevé integrability, multiple kink, lump and other physical solutions",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6863,PNU,synergistic effects in bfo@nicos@cnt//ac nanocomposite for high-capacity energy storage systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6869,PNU,the up-grating rank approach to solve the forced fractal duffing oscillator by non- perturbative technique,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6873,PNU,analyzing the motivators and barriers associated with buying green apparel: digging deep into retail consumers' behavior,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6876,PNU,consumer engagement in chatbots and voicebots. a multiple-experiment approach in online retailing context,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6877,PNU,digital photo hoarding in online retail context. an in-depth qualitative investigation of retail consumers,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6885,PNU,sustainable development goals and future-oriented teacher education programs,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6887,PNU,the verbal implications in the literary representation of a family drama depicted in the novels of vénus khoury-ghata and may menassa; [les implications verbales dans la représentation littéraire d’un drame familial chez vénus khoury-ghata et may menassa],,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6891,PNU,"3d-qsar, molecular docking, admet, simulation dynamic, and retrosynthesis studies on new styrylquinolines derivatives against breast cancer",,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6893,PNU,a novel missense variant in the atpase domain of atp8a2 and review of phenotypic variability of atp8a2-related disorders caused by missense changes,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6897,PNU,assessing the effect of artemisia sieberi extracts on surface roughness and candida growth of digitally processed denture acrylic materials,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6909,PNU,"chemical composition and bioactivity of essential oils from cistus ladanifer l., pistacia lentiscus l., and matricaria chamomilla l",,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6911,PNU,"coding therapeutic nucleic acids from recombinant proteins to next-generation vaccines: current uses, limitations, and future horizons",,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6915,PNU,cultural adaptations of third-wave psychotherapies in gulf cooperation council countries: a systematic review,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6916,PNU,development and evaluation of an acyclovir-loaded cod liver oil nanoemulsion for enhanced anticancer activity,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6917,PNU,development of computational model for description of magnetic drug targeting for cancer therapy: modeling and validation,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6921,PNU,effect of acupressure on anxiety and pain levels in primiparous women during normal labor: a randomized controlled trial,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6923,PNU,effect of calorie restriction and intermittent fasting regimens on brain-derived neurotrophic factor levels and cognitive function in humans: a systematic review,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6925,PNU,effect of different finishing and polishing systems on surface properties of universal single shade resin-based composites,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6929,PNU,evaluation of the information provided in the instruction manuals of dental light-curing units,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6931,PNU,"exploring the therapeutic potential of galidesivir analogs against zaire ebolavirus protein 24 (v24): database screening, molecular docking, drug-relevant property evaluation and molecular dynamics simulations",,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6941,PNU,nutritional status and dietary behaviors of children with intellectual or developmental disabilities in saudi arabia: a systematic review,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6943,PNU,optimization and clinical evaluation of hyaluronic acid proniosome loaded in-situ gel for the management of recurrent aphthous stomatitis,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6945,PNU,physical therapists’ perceptions and attitudes towards artificial intelligence in healthcare and rehabilitation: a qualitative study,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6949,PNU,"raising hopes, facing challenges: understanding parental well-being in the midst of autism in saudi arabia",,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6953,PNU,the effectiveness and benefits of disaster simulation training for undergraduate medical students in saudi arabia,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6956,PNU,the imperative of the child life profession in ksa in transforming the quality of pediatric healthcare,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6958,PNU,the potential roles of ficus carica extract in the management of covid-19 viral infections: a computer-aided drug design study,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6959,PNU,the relation between parkinson’s disease and non-steroidal anti-inflammatories; a systematic review and meta-analysis,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6962,PNU,topical minoxidil reported hair discoloration: a cross-sectional study,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6963,PNU,translation and cultural adaptation into arabic of patient-reported outcome measurement information system® item banks: cognitive function abilities and physical function for samples with mobility aid users,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6964,PNU,translation and validation of digital competence indicators in greek for health professionals: a cross-sectional study,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6968,PNU,5g resource allocation using feature selection and greylag goose optimization algorithm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6969,PNU,a concentrated machine learning-based classification system for age-related macular degeneration (amd) diagnosis using fundus images,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6971,PNU,a critical assessment of the mechanical strength and radiation shielding efficiency of advanced concrete composites and vanadium oxide-glass container for enhanced nuclear waste management,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6972,PNU,a dft study of optoelectronic and photo-catalytic properties in 2d copper and silver halides through strain engineering,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6976,PNU,a machine learning-based framework with enhanced feature selection and resampling for improved intrusion detection,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6979,PNU,a new optimal probability model: its background and applications to sports and reliability,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6982,PNU,a novel machine learning approach for predicting neoadjuvant chemotherapy response in breast cancer: integration of multimodal radiomics with clinical and molecular subtype markers,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6983,PNU,a novel medical image data protection scheme for smart healthcare system,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6984,PNU,a novel methodology for offline english handwritten character recognition using elbp-based sequential (cnn),,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6985,PNU,a novel mimo antenna integrated with a solar panel and employing ai-equalization for 5g wireless communication networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6986,PNU,a novel network-level fusion architecture of proposed self-attention and vision transformer models for land use and land cover classification from remote sensing images,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6987,PNU,a novel probabilistic model: simulation and modeling the time duration in musical education and engineering,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6989,PNU,a proposed video super-resolution reconstruction strategy using wavelet multi-scale convolutional neural networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6992,PNU,a risk analysis based multi-attribute decision-making framework for supply chain management using hypersoft mappings,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6993,PNU,a robust approach for multi classification-based intrusion detection through stacking deep learning models,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6994,PNU,a study of ∗-ricci–yamabe solitons on lp-kenmotsu manifolds,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6995,PNU,"a sustainable methodology employing the extract of red dragon fruit peel as a fluorescence probe for detection of indigo carmine (e132) in food samples: evaluation of the method's greenness, whiteness, and blueness",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6997,PNU,abnormal crops image data acquisition strategy by exploiting edge intelligence and dynamic-static synergy in smart agriculture,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7000,PNU,accelerating biomedical image segmentation using equilibrium optimization with a deep learning approach,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7003,PNU,adaptive switching based data-communication model for internet of healthcare things networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7005,PNU,"advanced octa imaging segmentation: unsupervised, non-linear retinal vessel detection using modified self-organizing maps and joint mgrf modeling",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7007,PNU,advances in wearable sensors for real-time internet of things based biomechanical analysis in high-performance sports,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7009,PNU,ai and corporate risk management: identifying and mitigating technological and ethical risks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7010,PNU,"alleviation of drought stress damages by melatonin and bacillus thuringiensis associated with adjusting photosynthetic efficiency, antioxidative system, and anatomical structure of glycine max (l.)",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7012,PNU,an adaptive xception model for classification of brain tumors,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7013,PNU,an attention-based neural network for lung cancer classification and gradient in mri,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7014,PNU,an autonomous mixed data oversampling method for aiot-based churn recognition and personalized recommendations using behavioral segmentation,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7015,PNU,an early and smart detection of corn plant leaf diseases using iot and deep learning multi-models,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7019,PNU,an investigation of crime detection using artificial intelligence and face sketch synthesis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7021,PNU,analysis of weibull progressively first-failure censored data with beta-binomial removals,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7028,PNU,apoptotic induction by biosynthesized gold nanoparticles using phormidesmis communis strain ab_11_10 against osteosarcoma cancer,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7029,PNU,application of a hybrid pseudospectral method to a new two-dimensional multi-term mixed sub-diffusion and wave-diffusion equation of fractional order,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7031,PNU,artificial hummingbird optimization algorithm with hierarchical deep learning for traffic management in intelligent transportation systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7032,PNU,artificial intelligence and internet of things-enabled decision support system for the prediction of bacterial stalk root disease in maize crop,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
