Publication Year,Month,Category,college,Research field ,Title,Source Title
2024,August,Scopus,College of pharmacy,Health-related / Medical,The Frequency of CYP2D6 and CYP3A4/5 Genotypes and The Impact of Their Allele Translation and Phenoconversion-Predicted Enzyme Activity on Risperidone Pharmacokinetics in Saudi Children with Autism,Biochemical Genetics
2024,August,Scopus,College of pharmacy,Health-related / Medical,The Impact of Midodrine Tapering Versus Nontapering Regimens on the Clinical Outcomes of Critically Ill Patients: A Retrospective Cohort Study,Annals of Pharmacotherapy
2024,August,Scopus,College of Medicine,Health-related / Medical,The imperative of the child life profession in KSA in transforming the quality of pediatric healthcare,Journal of Taibah University Medical Sciences
2024,August,Scopus,College of pharmacy,Health-related / Medical,The potential neuroprotective effects of Spirulina platensis in a valproic acid-induced experimental model of autism in the siblings of albino rats: targeting PIk3/AKT/mTOR signalling pathway,Nutritional Neuroscience
2024,August,Scopus,College of pharmacy,Health-related / Medical,The Potential Roles of Ficus carica Extract in the Management of COVID-19 Viral Infections: A Computer-aided Drug Design Study,Current Computer-Aided Drug Design
2024,August,Scopus,College of pharmacy,Health-related / Medical,The relation between Parkinson’s disease and non-steroidal anti-inflammatories; a systematic review and meta-analysis,Frontiers in Pharmacology
2024,August,Scopus,College of pharmacy,Health-related / Medical,"The Risk of Severe Fibromyalgia, Depression, Anxiety, and Insomnia Symptoms in Arab Women: An Implication of Self-Medication with Analgesics? A Cross-Sectional Study",Medicina (Lithuania)
2024,August,Scopus,College of Dentistry,Health-related / Medical,The role of vitamin D in amelioration of oral lichen planus and its effect on salivary and tissue IFN-γ level: a randomized clinical trial,BMC Oral Health
2024,August,Scopus,College of Medicine,Health-related / Medical,Topical minoxidil reported hair discoloration: a cross-sectional study,Dermatology Reports
2024,August,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Translation and Cultural Adaptation into Arabic of Patient-Reported Outcome Measurement Information System® Item Banks: Cognitive Function Abilities and Physical Function for Samples with Mobility Aid Users,Healthcare (Switzerland)
2024,August,Scopus,College of Nursing,Health-related / Medical,Translation and Validation of Digital Competence Indicators in Greek for Health Professionals: A Cross-Sectional Study,Healthcare (Switzerland)
2024,August,Scopus,College of Medicine,Health-related / Medical,Treatment Adherence and Related Factors Among Children with Attention-Deficit/Hyperactivity Disorder in Saudi Arabia,Patient Preference and Adherence
2024,August,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Unveiling the Moderating Factors in the Relationship between Physical Activity and Health-Related Quality of Life among University Students during COVID-19: A Mixed Study Design,Healthcare (Switzerland)
2024,August,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,YouTube Video Clips on Breastfeeding Education and Promotion for Arabic-Speaking Populations: A Social Media Content Analysis,Breastfeeding Medicine
2024,August,Scopus,College of Computer and Information Sciences,Scientific,5G Resource Allocation Using Feature Selection and Greylag Goose Optimization Algorithm,"Computers, Materials and Continua"
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A concentrated machine learning-based classification system for age-related macular degeneration (AMD) diagnosis using fundus images,Scientific reports
2024,August,Scopus,College of Science,Scientific,A Conjecture for the Clique Number of Graphs Associated with Symmetric Numerical Semigroups of Arbitrary Multiplicity and Embedding Dimension,Symmetry
2024,August,Scopus,College of Science,Scientific,A critical assessment of the mechanical strength and radiation shielding efficiency of advanced Concrete composites and Vanadium Oxide-Glass container for enhanced nuclear waste management,Results in Physics
2024,August,Scopus,College of Science,Scientific,A DFT Study of Optoelectronic and Photo-catalytic Properties in 2D Copper and Silver Halides Through Strain Engineering,ECS Journal of Solid State Science and Technology
2024,August,Scopus,College of Science,Scientific,A first-time fusion of TiNbWMoZrOx high entropy oxide (HEO) with zinc-tellurite glass: Toward superior physical properties,Journal of Non-Crystalline Solids
2024,August,Scopus,College of Science,Scientific,A green method for the preparation of carbon quantum dots from yellow lupin peel waste for spectrofluorometric determination of nirmatrelvir,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy
2024,August,Scopus,College of Science,Scientific,A Linear Stabilized Incompressible Magnetohydrodynamic Problem with Magnetic Pressure,Mathematics
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A Machine Learning-Based Framework with Enhanced Feature Selection and Resampling for Improved Intrusion Detection,Mathematics
2024,August,Scopus,College of Science,Scientific,A multiple attribute group decision making model based on 2-tuple linguistic pythagorean fuzzy dombi aggregation operators for optimal selection of potential global suppliers,Heliyon
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A New Image Encryption Scheme Based on the Hybridization of Lorenz Chaotic Map and Fibonacci Q-Matrix,IEEE Access
2024,August,Scopus,College of Science,Scientific,A new optimal probability model: Its background and applications to sports and reliability,Alexandria Engineering Journal
2024,August,Scopus,College of Science,Scientific,A Novel Fixed-Point Iteration Approach for Solving Troesch’s Problem,Symmetry
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A Novel Hybrid Approach for Driver Drowsiness Detection using a Custom Deep Learning Model,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A Novel Machine Learning Approach for Predicting Neoadjuvant Chemotherapy Response in Breast Cancer: Integration of Multimodal Radiomics With Clinical and Molecular Subtype Markers,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A novel medical image data protection scheme for smart healthcare system,CAAI Transactions on Intelligence Technology
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A novel methodology for offline English handwritten character recognition using ELBP-based sequential (CNN),Neural Computing and Applications
2024,August,Scopus,College of Engineering,Scientific,A Novel MIMO Antenna Integrated with a Solar Panel and Employing AI-Equalization for 5G Wireless Communication Networks,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A Novel Network-Level Fusion Architecture of Proposed Self-Attention and Vision Transformer Models for Land Use and Land Cover Classification From Remote Sensing Images,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing
2024,August,Scopus,College of Science,Scientific,A novel probabilistic model: Simulation and modeling the time duration in musical education and engineering,Alexandria Engineering Journal
2024,August,Scopus,College of Science,Scientific,"A Novel Three-Parameter Nadarajah Haghighi Model: Entropy Measures, Inference, and Applications",Symmetry
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A proposed video super-resolution reconstruction strategy using wavelet multi-scale convolutional neural networks,Journal of Optics (India)
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A resilient image encryption scheme using Laplace transform,Egyptian Informatics Journal
2024,August,Scopus,College of Computer and Information Sciences,Scientific,"A review of video-based human activity recognition: theory, methods and applications",Multimedia Tools and Applications
2024,August,Scopus,College of Science,Scientific,A risk analysis based multi-attribute decision-making framework for supply chain management using hypersoft mappings,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A Robust Approach for Multi Classification-Based Intrusion Detection through Stacking Deep Learning Models,"Computers, Materials and Continua"
2024,August,Scopus,College of Science,Scientific,A study of ∗-Ricci–Yamabe solitons on LP-Kenmotsu manifolds,AIMS Mathematics
2024,August,Scopus,College of Science,Scientific,"A sustainable methodology employing the extract of red dragon fruit peel as a fluorescence probe for detection of indigo carmine (E132) in food samples: evaluation of the method's greenness, whiteness, and blueness",RSC Advances
2024,August,Scopus,College of Computer and Information Sciences,Scientific,A Wearable Inertial Sensor Approach for Locomotion and Localization Recognition on Physical Activity,Sensors
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Abnormal Crops Image Data Acquisition Strategy by Exploiting Edge Intelligence and Dynamic-Static Synergy in Smart Agriculture,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing
2024,August,Scopus,College of Science,Scientific,Abundance and distribution of anthropogenic marine litter on the beaches of Sonadia Island: An Ecologically Critical Area,Regional Studies in Marine Science
2024,August,Scopus,College of Science,Scientific,Abundant Exact Solutions of the Fractional Stochastic Bogoyavlenskii Equation,Advances in Mathematical Physics
2024,August,Scopus,College of Engineering,Scientific,Accelerating biomedical image segmentation using equilibrium optimization with a deep learning approach,AIMS Mathematics
2024,August,Scopus,College of Business Administration,Scientific,"Achieving carbon-neutrality goals in Asian emerging economies: Role of investment in clean energy, eco-regulations, and green finance",Gondwana Research
2024,August,Scopus,College of Science,Scientific,"Activated Carbon as an Adsorbent for CO2 Capture: Adsorption, Kinetics, and RSM Modeling",ACS Omega
2024,August,Scopus,College of Engineering,Scientific,Adaptive Switching Based Data-Communication Model for Internet of Healthcare Things Networks,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Advanced integration of 2DCNN-GRU model for accurate identification of shockable life-threatening cardiac arrhythmias: a deep learning approach,Frontiers in Physiology
2024,August,Scopus,College of Computer and Information Sciences,Scientific,"Advanced OCTA imaging segmentation: Unsupervised, non-linear retinal vessel detection using modified self-organizing maps and joint MGRF modeling",Computer Methods and Programs in Biomedicine
2024,August,Scopus,College of Science,Scientific,Advanced Plant Disease Segmentation in Precision Agriculture using Optimal Dimensionality Reduction with Fuzzy C-Means Clustering and Deep Learning,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing
2024,August,Scopus,College of Engineering,Scientific,Advances in Wearable Sensors for Real-Time Internet of things based Biomechanical Analysis in High-Performance Sports,Journal of Intelligent Systems and Internet of Things
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Advancing E-Commerce Authenticity: A Novel Fusion Approach Based on Deep Learning and Aspect Features for Detecting False Reviews,IEEE Access
2024,August,Scopus,College of Business Administration,Scientific,AI and Corporate Risk Management: Identifying and Mitigating Technological and Ethical Risks,"2024 International Conference on Knowledge Engineering and Communication Systems, ICKECS 2024"
2024,August,Scopus,College of Science,Scientific,"Alleviation of drought stress damages by melatonin and Bacillus thuringiensis associated with adjusting photosynthetic efficiency, antioxidative system, and anatomical structure of Glycine max (L.)",Heliyon
2024,August,Scopus,College of Science,Scientific,Alzheimer's disease unveiled: Cutting-edge multi-modal neuroimaging and computational methods for enhanced diagnosis,Biomedical Signal Processing and Control
2024,August,Scopus,College of Business Administration,Scientific,An Adaptive Xception Model for Classification of Brain Tumors,International Journal of Pattern Recognition and Artificial Intelligence
2024,August,Scopus,College of Computer and Information Sciences,Scientific,An attention-based neural network for lung cancer classification and gradient in MRI,Automatika
2024,August,Scopus,College of Computer and Information Sciences,Scientific,An autonomous mixed data oversampling method for AIOT-based churn recognition and personalized recommendations using behavioral segmentation,PeerJ Computer Science
2024,August,Scopus,College of Computer and Information Sciences,Scientific,An Early and Smart Detection of Corn Plant Leaf Diseases Using IoT and Deep Learning Multi-Models,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,An enhanced drought forecasting in coastal arid regions using deep learning approach with evaporation index,Environmental Research
2024,August,Scopus,College of Computer and Information Sciences,Scientific,An Improved Binary Quadratic Discriminant Analysis Classifier by Using Robust Regularization,IEEE Access
2024,August,Scopus,College of Science,Scientific,An innovative approach to design readily synthesizable polymers for all-polymer solar cells,Chemical Physics
2024,August,Scopus,College of Computer and Information Sciences,Scientific,An Investigation of Crime Detection Using Artificial Intelligence and Face Sketch Synthesis,Journal of Applied Security Research
2024,August,Scopus,College of Science,Scientific,Analysis of a class of fractal hybrid fractional differential equation with application to a biological model,Scientific Reports
2024,August,Scopus,College of Science,Scientific,Analysis of Weibull progressively first-failure censored data with beta-binomial removals,AIMS Mathematics
2024,August,Scopus,College of Science,Scientific,"Analysis, Estimation, and Practical Implementations of the Discrete Power Quasi-Xgamma Distribution",Journal of Mathematics
2024,August,Scopus,College of Science,Scientific,Analytical solutions for nonequilibrium bioheat transfer in tumor during magnetic nanoparticles hyperthermia,Journal of Non-Equilibrium Thermodynamics
2024,August,Scopus,College of Science,Scientific,Annealing-induced transformation of structural and optical parameters of transparent γ-CuI thin films with superior thermoelectric performance,Ceramics International
2024,August,Scopus,College of Science,Scientific,"Annona Muricata L. extract restores renal function, oxidative stress, immunohistochemical structure, and gene expression of TNF-α, IL-β1, and CYP2E1 in the kidney of DMBA-intoxicated rats",Frontiers in Pharmacology
2024,August,Scopus,College of Science,Scientific,Anthelmintic Effects of Herbal Mixture of Selected Plants of Apiaceae on Strongylus vulgaris and Fasciola hepatica,Pakistan Veterinary Journal
2024,August,Scopus,College of Science,Scientific,Antibacterial and anticancer activities of cardamom volatile oil and its application in food covering,Italian Journal of Food Science
2024,August,Scopus,College of Science,Scientific,Apoptotic Induction by Biosynthesized Gold Nanoparticles Using Phormidesmis communis Strain AB_11_10 against Osteosarcoma Cancer,Biomedicines
2024,August,Scopus,College of Science,Scientific,Application of a hybrid pseudospectral method to a new two-dimensional multi-term mixed sub-diffusion and wave-diffusion equation of fractional order,Networks and Heterogeneous Media
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Archimedes Optimization Algorithm-Based Feature Selection with Hybrid Deep-Learning-Based Churn Prediction in Telecom Industries,Biomimetics
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Artificial Hummingbird Optimization Algorithm with Hierarchical Deep Learning for Traffic Management in Intelligent Transportation Systems,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Artificial intelligence and Internet of Things-enabled decision support system for the prediction of bacterial stalk root disease in maize crop,Computational Intelligence
2024,August,Scopus,College of Science,Scientific,Ascorbic Acid Increases Cut Flower Longevity of Sword Lily by Regulating Oxidative Stress and Reducing Microbial Load,Journal of Plant Growth Regulation
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Assessment of the Hybrid Deep Learning Models and Hedonic Pricing Model for House Price Prediction,"Proceedings - 2024 7th International Women in Data Science Conference at Prince Sultan University, WiDS-PSU 2024"
2024,August,Scopus,College of Science,Scientific,Association and clouding behaviour of surfactants in aqueous solution of propranolol hydrochloride drug: Understanding of the effects of potassium salts and temperatures,Journal of Molecular Liquids
2024,August,Scopus,College of Science,Scientific,Association between CYP1A2 gene variants −163 C/A (rs762551) and −3860 G/A (rs2069514) and bladder cancer susceptibility,BMC Cancer
2024,August,Scopus,College of Science,Scientific,Bayesian regression modeling and inference of energy efficiency data: the effect of collinearity and sensitivity analysis,Frontiers in Energy Research
2024,August,Scopus,College of Science,Scientific,Biogenic Silver Nanoparticles Combined with L-Arginine Using Escherichia coli and their Antibacterial and Cytotoxic Activities via ROS Production against A-549 Cells,Journal of Biological Regulators and Homeostatic Agents
2024,August,Scopus,College of Science,Scientific,"Biological Control of Tomato Bacterial Leaf Spots and Its Impact on Some Antioxidant Enzymes, Phenolic Compounds, and Pigment Content",Biology
2024,August,Scopus,College of Science,Scientific,Biosynthesis of zinc oxide nanoparticles via neem extract and their anticancer and antibacterial activities,PeerJ
2024,August,Scopus,College of Science,Scientific,Block shrinkage of T. Cai for estimating image,Alexandria Engineering Journal
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Blockchain-Based Logging to Defeat Malicious Insiders: The Case of Remote Health Monitoring Systems,IEEE Access
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Blockchain-Based Piecewise Regressive Kupyna Cryptography for Secure Cloud Services,IET Information Security
2024,August,Scopus,College of Science,Scientific,BMO estimates for commutators of the rough fractional Hausdorff operator on grand-variable-Herz-Morrey spaces,AIMS Mathematics
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Brain Tumor MRI Classification Using a Novel Deep Residual and Regional CNN,Biomedicines
2024,August,Scopus,College of Engineering,Scientific,Breast cancer histopathology image classification using an ensemble of optimized pretrained models with a trainable ensemble strategy classifier,Research on Biomedical Engineering
2024,August,Scopus,College of Science,Scientific,Bridging in silico and in vitro perspectives to unravel molecular mechanisms underlying the inhibition of β-glucuronidase by coumarins from Hibiscus trionum,Biophysical Chemistry
2024,August,Scopus,College of Science,Scientific,Broad and Narrow Photon Transmission and Energy Absorption Parameters of SiO2-Al2O3-Na2O-NaF-YF3 Silicate Glasses,Silicon
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Cardiac Fibrosis Automated Diagnosis Based on FibrosisNet Network Using CMR Ischemic Cardiomyopathy,Diagnostics
2024,August,Scopus,College of Science,Scientific,Cardioprotective Effects of α-Asarone Against Hexavalent Chromium-Induced Oxidative Damage in Mice,"Drug design, development and therapy"
2024,August,Scopus,College of Science,Scientific,Catalytic conversion of triglycerides to biodiesel using ZnO/SnTiO4/SBA-15 nanostructures,Materials Chemistry and Physics
2024,August,Scopus,College of Computer and Information Sciences,Scientific,CATcAFSMs: Context-based adaptive trust calculation for attack detection in fog computing based smart medical systems,Expert Systems
2024,August,Scopus,College of Science,Scientific,"Chia seed-mediated fabrication of ZnO/Ag/Ag2O nanocomposites: structural, antioxidant, anticancer, and wound healing studies",Frontiers in Chemistry
2024,August,Scopus,College of Business Administration,Scientific,CloudIntellMal: An advanced cloud based intelligent malware detection framework to analyze android applications,Computers and Electrical Engineering
2024,August,Scopus,College of Computer and Information Sciences,Scientific,CNN Channel Attention Intrusion Detection System Using NSL-KDD Dataset,"Computers, Materials and Continua"
2024,August,Scopus,College of Science,Scientific,Co:ZnO nanorods synthesis and fabrication of a high-performance photosensor for cost-effective optoelectronic devices,Journal of Materials Science: Materials in Electronics
2024,August,Scopus,College of Science,Scientific,Coherent manipulation of bright and dark solitons of reflection and transmission pulses through sodium atomic medium,Open Physics
2024,August,Scopus,College of Science,Scientific,Combined application of biochar and nanoparticles (silicon and boron) effectively reduced the metal toxicity of sweet basil (Ocimum basilicum L),Acta Physiologiae Plantarum
2024,August,Scopus,College of Science,Scientific,Comparative analysis of jet and underlying event properties across various models as a function of charged particle multiplicity at 7 TeV,Chinese Physics C
2024,August,Scopus,College of Science,Scientific,Comparison Theorems for Oscillation of Higher-Order Neutral Delay Differential Equations,Symmetry
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Comprehensive optimization of fuzzy logic-based energy management system for fuel-cell hybrid electric vehicle using genetic algorithm,International Journal of Hydrogen Energy
2024,August,Scopus,College of Science,Scientific,Comprehensive Tools of Alkaloid/Volatile Compounds–Metabolomics and DNA Profiles: Bioassay-Role-Guided Differentiation Process of Six Annona sp. Grown in Egypt as Anticancer Therapy,Pharmaceuticals
2024,August,Scopus,College of Science,Scientific,Computational Study and Application of the Hamilton and Crosser Model for Ternary Hybrid Nanofluid Flow Past a Riga Wedge with Heterogeneous Catalytic Reaction,Nano
2024,August,Scopus,College of Science,Scientific,"Computational study of systematic substitution of tungsten in two-dimensional Mo2C MXenes: Comparison of structural, electronic, optical, thermoelectric and mechanical properties",Physica B: Condensed Matter
2024,August,Scopus,College of Science,Scientific,Construction of efficient SrMnO3@rGO nanohybrid as an electrode material for improved electrocapacitive performance,Journal of Energy Storage
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Contradiction in text review and apps rating: prediction using textual features and transfer learning,PeerJ Computer Science
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Control of Three-Dimensional Natural Convection of Graphene–Water Nanofluids Using Symmetrical Tree-Shaped Obstacle and External Magnetic Field,Symmetry
2024,August,Scopus,College of Science,Scientific,Copper substituted spinel Co–Cr spinel Ferrites@Graphitic carbon nitride nanocomposite as a visible light active photocatalytic material,Optical Materials
2024,August,Scopus,College of Science,Scientific,"Correction to: Enhancing the performance of hybrid supercapacitor and oxygen evolution reaction via temperature-modulated binder-free (zinc strontium phosphate/nitrogen-graphene quantum dots) electrode (Journal of Materials Science: Materials in Electronics, (2024), 35, 19, (1281), 10.1007/s10854-024-13022-4)",Journal of Materials Science: Materials in Electronics
2024,August,Scopus,College of Science,Scientific,"Correction to: Graphene-Loaded Surface Plasmon Polariton (SPP) Waveguide Surrounded by Uniaxial Chiral (UAC) and Plasma Layers (Plasmonics, (2024), 10.1007/s11468-024-02384-4)",Plasmonics
2024,August,Scopus,College of Science,Scientific,"Correction to: Improvement of spinel OER electrochemical property by doping strategy for water splitting (Applied Physics A, (2024), 130, 8, (554), 10.1007/s00339-024-07679-1)",Applied Physics A: Materials Science and Processing
2024,August,Scopus,College of Science,Scientific,"Correction: Mitigation effect of alpha-tocopherol and thermo-priming in Brassica napus L. under induced mercuric chloride stress (BMC Plant Biology, (2024), 24, 1, (108), 10.1186/s12870-024-04767-5)",BMC Plant Biology
2024,August,Scopus,College of Science,Scientific,"Correction: One step hydrothermal preparation of NiFe2O4@g-CN nanosheets for low-cost electrode material storage devices (Journal of Materials Science: Materials in Electronics, (2024), 35, 8, (608), 10.1007/s10854-024-12362-5)",Journal of Materials Science: Materials in Electronics
2024,August,Scopus,College of Computer and Information Sciences,Scientific,"Correction: Prediction of leukemia peptides using convolutional neural network and protein compositions (BMC Cancer, (2024), 24, 1, (900), 10.1186/s12885-024-12609-8)",BMC Cancer
2024,August,Scopus,College of Science,Scientific,"Corrigendum to ‘Effect of yttrium ion on electrical and magnetic properties of barium based spinel ferrites’ [J Mater Res Technol 12, May–June 2021, 1104–1112] (Journal of Materials Research and Technology (2021) 12 (1104–1112), (S2238785421002271), (10.1016/j.jmrt.2021.03.001))",Journal of Materials Research and Technology
2024,August,Scopus,College of Science,Scientific,"Corrigendum to ‘Magnetic, dielectric and structural properties of spinel ferrites synthesized by sol-gel method’ (Journal of Materials Research and Technology (2021) 11 (158–169), (S2238785420321402), (10.1016/j.jmrt.2020.12.064))",Journal of Materials Research and Technology
2024,August,Scopus,College of Science,Scientific,"Corrigendum to ‘Numerical treatment of squeezed fluid flow under the magnetic influence amid parallel disks (International Journal of Thermofluids (2024) 23, (S2666202724001654), (10.1016/j.ijft.2024.100723))",International Journal of Thermofluids
2024,August,Scopus,College of Science,Scientific,"Corrigendum to “Effect of Sm dopant on electrocatalytic activity of AgNbO3 perovskite fabricated by sonication method for Oxygen Evaluation Reaction (OER)” [Int J Hydrogen Energy, 69, 5 June (2024), Pages 974–981, (S0360319924018093), (10.1016/j.ijhydene.2024.05.122)]",International Journal of Hydrogen Energy
2024,August,Scopus,College of Science,Scientific,"Corrigendum to “Fabrication of MnAl2O4/g-CN nanohybrid as an advantageous electrode for supercapacitor applications” [Ceram. Int. 50 (2024) 14469–14479, (S0272884224003869), (10.1016/j.ceramint.2024.01.359)]",Ceramics International
2024,August,Scopus,College of Science,Scientific,"Corrigendum to “Facile synthesis of CuCo2O4 spinel with rGO nanocomposite via hydrothermal approach for solid state supercapacitor application” [J. Energy Storage volume 66, 30 August 2023, 107394] (Journal of Energy Storage (2023) 66, (S2352152X23007910), (10.1016/j.est.2023.107394))",Journal of Energy Storage
2024,August,Scopus,College of Science,Scientific,"Corrigendum to “Facile synthesis of SnSe–MnTe nanocomposite as a promising electrode for supercapacitor applications” [J. Phys. Chem. Solid. 192 (September 2024) 112058] (Journal of Physics and Chemistry of Solids (2024) 192, (S0022369724001938), (10.1016/j.jpcs.2024.112058))",Journal of Physics and Chemistry of Solids
2024,August,Scopus,College of Science,Scientific,"Corrigendum to “Heterostructure formation of perovskite with rGO as energy storage electrode material” [Mater. Sci. Eng.: B 305 (2024) 117434] (Materials Science & Engineering B (2024) 305, (S0921510724002630), (10.1016/j.mseb.2024.117434))",Materials Science and Engineering: B
2024,August,Scopus,College of Science,Scientific,"Corrigendum to “Hydrothermal fabrication of highly effective g-C3N4/NiIn2S4 composite as supercapacitor electrode material” [Ceramics International 50 (2024) 15100–15109, (S0272884224004565), (10.1016/j.ceramint.2024.01.429)]",Ceramics International
2024,August,Scopus,College of Science,Scientific,"Corrigendum to “Structural characteristics and dielectric properties of irradiated polyvinyl alcohol/sodium iodide composite films” [Inorg. Chem. Commun. 159 (2024) 111651] (Inorganic Chemistry Communications (2024) 159, (S1387700323012637), (10.1016/j.inoche.2023.111651))",Inorganic Chemistry Communications
2024,August,Scopus,College of Science,Scientific,"Could Paenibacillus xylanexedens MS58 be an Ecofriendly Antibiotic in Poultry Production? Impacts on Performance, Blood Biochemistry, Gut Microbiota and Meat Quality",Pakistan Veterinary Journal
2024,August,Scopus,College of Science,Scientific,"Cr-substituted Mn–Zn ferrite nanoparticles: A study of optical, photocatalytic degradation, and radiation shielding evolution",Optical Materials
2024,August,Scopus,College of Science,Scientific,Cu-based metal-organic framework with dual open metal sites for efficient separation of CO2 from flue gas,Journal of Solid State Chemistry
2024,August,Scopus,College of Science,Scientific,Customization of silver(I) oxide incorporation ratio to enhance radiation attenuation properties in chalcogenide oxide reinforced glass-ceramics,Journal of the Australian Ceramic Society
2024,August,Scopus,College of Computer and Information Sciences,Scientific,CVG-Net: novel transfer learning based deep features for diagnosis of brain tumors using MRI scans,PeerJ Computer Science
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Cyclic quantum teleportation of two-qubit entangled states by using six-qubit cluster state and six-qubit entangled state,Scientific Reports
2024,August,Scopus,College of Science,Scientific,Davies-type phase transitions in 4D Dyonic AdS black holes from topological perspective,Nuclear Physics B
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Deep learning solutions for inverse problems in advanced biomedical image analysis on disease detection,Scientific Reports
2024,August,Scopus,College of Science,Scientific,Delignification of wood toward photoluminescent smart window infiltrated with glass nanofibers-reinforced polystyrene for multifunctional applications,Surfaces and Interfaces
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Design and Evaluation of Arabic Handwritten Digit Recognition System Using Biologically Plausible Methods,Arabian Journal for Science and Engineering
2024,August,Scopus,College of Science,Scientific,Design and synthesis of benzo[b]thiophene-based hybrids as novel antitubercular agents against MDR/XDR Mycobacterium tuberculosis,Archiv der Pharmazie
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Design Space Exploration of HW Accelerators and Network Infrastructure for FPGA-Based MPSoC,IEEE Access
2024,August,Scopus,College of Science,Scientific,"Design, Synthesis, and Biological Evaluation of Novel Phenoxy Acetic Acid Derivatives as Selective COX-2 Inhibitors Coupled with Comprehensive Bio-Pharmacological Inquiry, Histopathological Profiling, and Toxicological Scrutiny",Molecules
2024,August,Scopus,College of Science,Scientific,"Detection of cyanogen (NCCN) on Ga-, In-, and Tl-doped aluminium nitride (AlN) nanotube: insights from quantum chemical calculations",Journal of Nanoparticle Research
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Detection of cyberhate speech towards female sport in the Arabic Xsphere,PeerJ Computer Science
2024,August,Scopus,College of Science,Scientific,Detection of Lungs Tumors in CT Scan Images Using Convolutional Neural Networks,IEEE/ACM Transactions on Computational Biology and Bioinformatics
2024,August,Scopus,College of Science,Scientific,Development and in-depth experimental characterization of novel TiZrNbHfTaOx reinforced 316L stainless steel for advanced nuclear applications,Nuclear Engineering and Design
2024,August,Scopus,College of Science,Scientific,Development of an ecofriendly dispersive liquid phase microextraction method for the preconcentration of β-blockers in waste and environmental samples,Microchemical Journal
2024,August,Scopus,College of Science,Scientific,Development of New N- and S-substituted-imidazolidin-4-one Analogues with Potent Anti-breast Cancer Activity: In vitro Molecular Docking Assessment,Current Organic Chemistry
2024,August,Scopus,College of Science,Scientific,"Dielectric, ferroelectric, optical and photocatalytic properties of Zn-doped SrFe12-xZnxO19 synthesized via a microemulsion route",Journal of the Indian Chemical Society
2024,August,Scopus,College of Science,Scientific,"Dietary supplementation with copper nanoparticles enhances broiler performance by improving growth, immunity, digestive enzymes, and gut microbiota",Poultry Science
2024,August,Scopus,College of Computer and Information Sciences,Scientific,Distributed Multiclass Cyberattack Detection using Golden Jackal Optimization with Deep Learning Model for Securing IoT Networks,IEEE Access
2024,August,Scopus,College of Science,Scientific,Divergent evolution of NLR genes in the genus Glycine: impacts of annuals and perennials’ life history strategies,Frontiers in Plant Science
2024,August,Scopus,College of Science,Scientific,"Do parasites induce the expression of biochemical markers in the Golden grey mullet Chelon auratus (Risso, 1810)?",Regional Studies in Marine Science
2024,August,Scopus,College of Business Administration,Scientific,"Does stakeholder pressure influence firms environmental, social and governance (ESG) disclosure? Evidence from Ghana",Cogent Business and Management
2024,August,Scopus,College of Science,Scientific,Drug repurposing of FDA-approved anti-viral drugs via computational screening against novel 6M03 SARS-COVID-19,Irish Journal of Medical Science
