research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,has_doi,abstract_word_count
http://hdl.handle.net/10754/687686,KAUST,Data-driven framework for input/output lookup tables reduction: Application to hypersonic flows in chemical nonequilibrium,"Scherding, Clément; Rigas, Georgios; Sipp, Denis; Schmid, Peter J.; Sayadi, T.",2023,2023-02-09 00:00:00+00:00,"Hypersonic flows are of great interest in a wide range of aerospace applications and are a critical component of many technological advances. Accurate simulations of these flows in thermodynamic (non)equilibrium (accounting for high temperature effects) rely on detailed thermochemical gas models. While accurately capturing the underlying aerothermochemistry, these models dramatically increase the cost of such calculations. In this paper, we present a model-agnostic machine-learning technique to extract a reduced thermochemical model of a gas mixture from a library. A first simulation gathers all relevant thermodynamic states and the corresponding gas properties via a given model. The states are embedded in a low-dimensional space and clustered to identify regions with different levels of thermochemical (non)equilibrium. Then, a surrogate surface from the reduced cluster space to the output space is generated using radial-basis-function networks. The method is validated and benchmarked on simulations of a hypersonic flat-plate boundary layer and shock-wave boundary layer interaction with finite-rate chemistry. The gas properties of the reactive air mixture are initially modeled using the open-source Mutation++ library. Substituting Mutation++ with the lightweight, machine-learned alternative improves the performance of the solver by up to 70% while maintaining overall accuracy in both cases.",,,Physical Review Fluids,10.1103/physrevfluids.8.023201,http://hdl.handle.net/10754/687686,KAUST Repository,True,194
http://hdl.handle.net/10754/687581,KAUST,BUSIFusion: Blind Unsupervised Single Image Fusion of Hyperspectral and RGB Images,"Li, Jiabao; Li, Yuqi; Wang, Chong; Ye, Xulun; Heidrich, Wolfgang",2023,2023-02-06 00:00:00+00:00,"Hyperspectral images (HSIs) provide rich spectral information that has been widely used in numerous computer vision tasks. However, their low spatial resolution often prevents their use in applications such as image segmentation and recognition. Fusing low-resolution HSIs with high-resolution RGB images to reconstruct high-resolution HSIs has attracted great research attention recently. In this paper, we propose an unsupervised blind fusion network that operates on a single HSI and RGB image pair and requires neither known degradation models nor any training data. Our method takes full advantage of an unrolling network and coordinate encoding to provide a state-of-the-art HSI reconstruction. It can also estimate the degradation parameters relatively accurately through the neural representation and implicit regularization of the degradation model. The experimental results demonstrate the effectiveness of our method both in simulations and in our real experiments. The proposed method outperforms other state-of-the-art nonblind and blind fusion methods on two popular HSI datasets.",,,IEEE Transactions on Computational Imaging,10.1109/tci.2023.3241549,http://hdl.handle.net/10754/687581,KAUST Repository,True,152
http://hdl.handle.net/10754/687548,KAUST,Rate-Splitting and Common Message Decoding in Hybrid Cloud/Mobile Edge Computing Networks,"Reifert, Robert-Jeron; Dahrouj, Hayssam; Ahmad, Alaa Alameer; Sezgin, Aydin; Al-Naffouri, Tareq Y.; Shihada, Basem; Alouini, Mohamed-Slim",2023,2023-02-01 00:00:00+00:00,"This paper proposes, and evaluates the benefits of, a hybrid central cloud (CC) and mobile edge computing (MEC) platform, especially introduced to balance the network resources for joint communication and computation. The transmission is further empowered by splitting the users’ messages into private and common parts, to mitigate the interference within the CC and MEC platforms. While several power-hungry, computationally-limited unmanned aerial vehicles (UAVs) are deployed at the cell-edge to boost the CC connectivity and relieve part of its computation burden, the CC connects to the base-stations via capacity-limited fronthauls. The paper then considers the problem of maximizing the weighted sum-rate subject to fronthaul and computation capacity, achievable rates, power, delay, and data-split constraints. Thereby determining the beamforming vectors associated with the private and common messages, the computation allocations, and the data-split factors. Such intricate non-convex optimization problem is tackled using an iterative algorithm that relies on well-chosen discrete relaxation, successive convex approximation, and fractional programming, and can be compellingly implemented in a distributed fashion. The simulations illustrate the proposed algorithm’s capabilities for empowering joint communication and computation, and highlight the pronounced role of rate-splitting and common message decoding in alleviating large-scale interference in hybrid CC/MEC networks.",,,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2023.3240711,http://hdl.handle.net/10754/687548,KAUST Repository,True,197
http://hdl.handle.net/10754/687491,KAUST,Combined HW/SW Drift and Variability Mitigation for PCM-based Analog In-memory Computing for Neural Network Applications,"Antolini, Alessio; Paolino, Carmine; Zavalloni, Francesco; Lico, Andrea; Scarselli, Eleonora Franchi; Mangia, Mauro; Pareschi, Fabio; Setti, Gianluca; Rovatti, Riccardo; Torres, Mattia Luigi; Carissimi, Marcella; Pasotti, Marco",2023,2023-02-02 00:00:00+00:00,"Matrix-Vector Multiplications (MVMs) represent a heavy workload for both training and inference in Deep Neural Networks (DNNs) applications. Analog In-memory Computing (AIMC) systems based on Phase Change Memory (PCM) has been shown to be a valid competitor to enhance the energy efficiency of DNN accelerators. Although DNNs are quite resilient to computation inaccuracies, PCM non-idealities could strongly affect MVM operations precision, and thus the accuracy of DNNs. In this paper, a combined hardware and software solution to mitigate the impact of PCM non-idealities is presented. The drift of PCM cells conductance is compensated at the circuit level through the introduction of a conductance ratio at the core of the MVM computation. A model of the behaviour of PCM cells is employed to develop a device-aware training for DNNs and the accuracy is estimated in a CIFAR-10 classification task. This work is supported by a PCM-based AIMC prototype, designed in a 90-nm STMicroelectronics technology, and conceived to perform Multiply-and-Accumulate (MAC) computations, which are the kernel of MVMs. Results show that the MAC computation accuracy is around 95% even under the effect of cells drift. The use of a device-aware DNN training makes the networks less sensitive to weight variability, with a 15% increase in classification accuracy over a conventionally-trained Lenet-5 DNN, and a 36% gain when drift compensation is applied.",,,IEEE Journal on Emerging and Selected Topics in Circuits and Systems,10.1109/jetcas.2023.3241750,http://hdl.handle.net/10754/687491,KAUST Repository,True,219
http://hdl.handle.net/10754/687467,KAUST,Aerial RIS-Aided Physical Layer Security: Optimal Deployment and Partitioning,"Arzykulov, Sultangali; Celik, Abdulkadir; Nauryzbayev, Galymzhan; Eltawil, Ahmed",2023,2023-02-01 00:00:00+00:00,"This paper proposes a novel approach for enhancing physical layer security (PLS) in wireless networks by utilizing a combination of reconfigurable intelligent surfaces (RIS) and artificial noise (AN). The proposed aerial RIS (A-RIS) concept utilizes a RIS-attached unmanned aerial vehicle (UAV) that hovers over the network area to improve the signal quality for legitimate users and jam that of illegitimate ones. We propose a method of virtually partitioning the RIS, such that the partition phase shifts are configured to improve the intended signal at a legitimate user while simultaneously increasing the impact of AN on illegitimate users. Additionally, thanks to the availability of closed-form optimal RIS portions, the proposed deployment approaches converge in less than a second, making it suitable for dynamic A-RIS deployment.",,,,10.36227/techrxiv.21960524,http://hdl.handle.net/10754/687467,KAUST Repository,True,124
http://hdl.handle.net/10754/687370,KAUST,Synergistic multi-source ambient RF and thermal energy harvester for green IoT applications,"Bakytbekov, Azamat; Nguyen, Thang Q.; Zhang, Ge; Strano, Michael S.; Salama, Khaled N.; Shamim, Atif",2023,2023-01-09 00:00:00+00:00,"In a future green Internet of Things (IoT) reality, billions of devices of the IoT infrastructure should be self-powered. Harvesting ambient energy to power IoT devices is an attractive solution that can extend battery life or can completely replace batteries. Considering the global applications of IoT, ubiquitous and continuous availability is an important requirement for ambient energy sources. Radio frequency (RF) energy from mobile phone towers and thermal energy from diurnal cycle temperature fluctuations are good candidates. In this study, we present a synergistic multi-source energy harvester (MSEH) comprising an RF energy harvester (RFEH) and a thermal energy harvester (TEH) integrated through a dual-function component, heatsink antenna. Both harvesters collect ambient energy 24 h a day and are not location specific. The TEH, which is in the shape of a box, collects energy using heatsinks on its sidewalls. The same heatsinks are optimized to also serve as receiving antennas of the RFEH, which collects energy from the GSM900, GSM1800, and 3G bands. Due to the synergistic integration, radiation efficiency of the antenna doubled from 40% to 80% which resulted in ∼10% increase in power conversion efficiency of the RFEH. Similarly, the average power of the TEH without heatsinks 120 μW is doubled to 240 μW for TEH with heatsinks. Field tests have shown that the outputs of the TEH and RFEH have increased 4 and 3 times compared to the independent TEH and RFEH respectively. A temperature and humidity sensor based IoT node has been successfully powered through this energy harvesting system. Overall, the MSEH can collect 3680 μWh of energy per day which is sufficient to obtain the sensors data with a time interval of 3.5 s.",,,Energy Reports,10.1016/j.egyr.2023.01.027,http://hdl.handle.net/10754/687370,KAUST Repository,True,278
http://hdl.handle.net/10754/687323,KAUST,Process-Aware Attacks on Medication Control of Type-I Diabetics Using Infusion Pumps,"Stergiopoulos, George; Kotzanikolaou, Panayiotis; Konstantinou, Charalambos; Tsoukalis, Achilleas",2023,2023-01-25 00:00:00+00:00,"As medical infusion pumps are known to be vulnerable to cybersecurity threats, industrial reports, guidelines, and state-of-the art research have focused on securing such devices. This includes hardening a pump's network communications, wireless interfaces, and patching software flaws that can allow adversaries to compromise the device's usability and potentially lead to adverse effects on patients. Still, a very small percentage of this work has focused on securing devices against process-aware attacks that target the business logic behind medical treatment processes, even though it is widely known that deviations or disruptions in continuous medication administration may be harmful, even lethal. In this work, we first develop a threat model on an insulin infusion pump used for blood glucose regulation in Type-I diabetics. We then set up a generalized Simulink model of common insulin pumps used for Type-I diabetic treatment and perform a volume control assessment to investigate the probability of process-aware cyber-attacks to cause patient harm through microalterations on continuous medical administration that stay within operational limits but manage to impact a patient's health. We achieve this by manipulating the business process logic behind semiautomatic drug administration on the insulin pump model that uses continuous glucose monitoring systems. We validate attack models capable of causing adverse impact on patients through performance degradation of the drug administration processes.",,,IEEE Systems Journal,10.1109/jsyst.2023.3236690,http://hdl.handle.net/10754/687323,KAUST Repository,True,216
http://hdl.handle.net/10754/687302,KAUST,On the Uplink SINR Meta Distribution of UAV-assisted Wireless Networks,"Qin, Yujie; Kishk, Mustafa Abdelsalam; Alouini, Mohamed-Slim",2023,2023-01-23 00:00:00+00:00,"This letter studies the signal-to-interference-plus-noise (SINR) meta distribution of uplink transmission of UAV-enabled wireless networks with inversion power control. Within a framework of stochastic geometry, the Matern cluster process (MCP) is used to model the locations of users and UAVs. Conditional success probability and moments are derived to compute the exact expression and moment matching approximation of SINR meta distribution (beta approximation). Specifically, the effect of the power control compensation factor and UAV altitude are studied. Our numerical results show that UAV altitude has a higher impact on the system reliability than transmit power at low values of SINR threshold since users benefit more from establishing line-of-sight (LoS) links with UAVs.",,,IEEE Wireless Communications Letters,10.1109/lwc.2023.3239264,http://hdl.handle.net/10754/687302,KAUST Repository,True,111
http://hdl.handle.net/10754/687160,KAUST,Differentiable Image Data Augmentation and Its Applications: A Survey,"Shi, Jian; Ghazzai, Hakim; Massoud, Yehia Mahmoud",2023,2023-01-09 00:00:00+00:00,"Data augmentation is an effective method to improve model robustness and generalization. Conventional routines of data augmentation pipeline are used as a preprocessing modules for neural networks with predefined heuristics and restricted differentiability. Some recent works indicated that the differentiable data augmentation (DDA) could effectively contribute to the training of neural networks and the augmentation policy searching strategies. This survey provides a comprehensive and structured overview of the advances in DDA, with a focus on fundamental elements including differentiable operations, operation relaxations, and gradient estimations. We then categorize existing DDA works accordingly. Afterwards, the survey investigates the utilization of DDA in selected of practical applications, specifically neural augmentation and differentiable augmentation search. Finally, we discuss current challenges of DDA and some promising future research directions.",,,,10.36227/techrxiv.21805797.v1,http://hdl.handle.net/10754/687160,KAUST Repository,True,125
http://hdl.handle.net/10754/686781,KAUST,Well-log information assisted high-resolution waveform inversion based on deep learning,"Yang, Senlin; Alkhalifah, Tariq Ali; Ren, Yuxiao; Liu, Bin; Li, Yuanyuan; Jiang, Peng",2023,2023-01-04 00:00:00+00:00,"The high-resolution waveform inversion for seismic velocities is gaining increasing interest as we start to deal with complex structures. Although full waveform inversion has been used for several years, obtaining high-resolution velocity models still presents many obstacles, such as the high computational cost and the limited band width of the data. Thus, we propose a deep learning-based algorithm to build high-resolution velocity models using low-resolution velocity models, migration images, and well-log velocities as inputs. The well information, specifically, helps enhance the resolution with ground truth information, especially around the well. These three inputs are fed to an improved neural network, a variant of U-Net, as three channels to predict the corresponding true velocity models, which serve as labels in the training. The incorporation of well velocities from several locations is crucial for improving the resolution of the output model. Numerical experiments on complex models demonstrate the robust performance of this network and the crucial role that well information plays, especially in generalizing the approach to models that differ from the trained ones and achieving superior performance compared to full waveform inversion.",,,IEEE Geoscience and Remote Sensing Letters,10.1109/lgrs.2023.3234211,http://hdl.handle.net/10754/686781,KAUST Repository,True,181
http://hdl.handle.net/10754/691083,KAUST,Optimal Evasive Path Planning with Velocity Constraint,"Biswas, Karnika; Ghazzai, Hakim; Kar, Indrani; Massoud, Yehia Mahmoud",2023,2023-04-11 00:00:00+00:00,"Pursuit evasion is an important category of mobile robotics application related to surveillance, spying and gathering ambient information. This paper presents a novel optimal approach to evasion planning, considering physical limitations of the environment and the evader. The results show that the proposed formulation is applicable irrespective of the number of pursuing agents and the relative velocities of the pursuers and the evader, contrary to the traditional requirement that evasion strategies need to be configured according to situation-dependent cases. The proposed policy is generic and can be implemented in real-time by iterative optimization using model predictive controllers, the objective being avoidance of capture or at the least, maximizing the capture time.",,,,10.1109/apccas55924.2022.10090375,http://hdl.handle.net/10754/691083,KAUST Repository,True,111
http://hdl.handle.net/10754/691082,KAUST,Multi-modal Asymmetric Autoencoders for Massive Photo Collection Applications,"Hamrouni, Aymen; Ghazzai, Hakim; Massoud, Yehia Mahmoud",2023,2023-04-11 00:00:00+00:00,"There has been an abundant use of applications where many photos obtained from camera-equipped devices can be leveraged and exploited to enable emerging services, e.g., mobile crowdsourcing. These systems usually collect a large data stream of images coming from different heterogeneous sources (e.g, IoT devices and humans) in an inadvertent way. Due to the limitations and challenges related to communication bandwidth, storage, and processing capabilities, it is unwise to transfer unselectively all the photos since most of them often either contain duplicate information, are inaccurate, or are just falsely submitted. In this paper, we propose to design a smart image selection procedure using an asymmetric multi-modal neural network autoencoder to select a subset of photos that has high utility coverage for multiple incoming streams. The proposed system enables selecting high context data from an evolving picture stream and ensures relevance. The approach uses the photo's metadata such as geo-location and timestamps along with the pictures' semantics to decide which photos can be submitted and which ones must be discarded. Simulation results for two different multi-modal autoencoder architectures indicate that a mixed asymmetric stacked autoencoder approach can yield better results outperforming the concatenated input autoencoder while leveraging user-side rendering to reduce bandwidth consumption and computational overhead.",,,,10.1109/apccas55924.2022.10090330,http://hdl.handle.net/10754/691082,KAUST Repository,True,205
http://hdl.handle.net/10754/691079,KAUST,3D Autonomous Navigation of UAVs: An Energy-Efficient and Collision-Free Deep Reinforcement Learning Approach,"Wang, Yubin; Biswas, Karnika; Zhang, Liwen; Ghazzai, Hakim; Massoud, Yehia Mahmoud",2023,2023-04-11 00:00:00+00:00,"Energy consumption optimization is crucial for the navigation of Unmanned Aerial Vehicles (UAV), as they operate solely on battery power and have limited access to charging stations. In this paper, a novel deep reinforcement learning-based architecture has been proposed for planning energy-efficient and collision-free paths for a quadrotor UAV. The proposed method uses a unique combination of remaining flight distance and local knowledge of energy expenditure to compute an optimized route. An information graph is used to map the environment in three dimensions and obstacles inside a pre-determined neighbourhood of the UAV are removed to obtain a local as well as collision-free reachable space. Attention-based neural network forms the key element of the proposed reinforcement learning mechanism, that trains the UAV to autonomously generate the optimized route using partial knowledge of the environment, following the trajectories from which, the UAV is driven by the trajectory tracking controller.",,,,10.1109/apccas55924.2022.10090255,http://hdl.handle.net/10754/691079,KAUST Repository,True,147
http://hdl.handle.net/10754/691077,KAUST,Unsupervised Image Dataset Annotation Framework for Snow Covered Road Networks,"Karaa, Mohamed; Ghazzai, Hakim; Sboui, Lokman; Besbes, Hichem; Massoud, Yehia Mahmoud",2023,2023-04-11 00:00:00+00:00,"Road surface condition estimation plays a crucial role in road safety and maintenance, especially in adverse weather conditions like snowfall. In this paper, we introduce a framework for unsupervised annotation of a dataset describing road snow cover level. This framework relies on feature learning using autoencoders and graph clustering using the Louvain community detection algorithm. We also incorporate time and weather data to facilitate the annotation process. We evaluate our method by assessing its different steps and comparing it to another density-based clustering method. We also present a large image dataset describing four road cover states in urban scenes, including different weather and visual conditions. The dataset comprises 41346 images collected from road monitoring cameras installed in Montreal, Canada, during the 2022 winter season. This dataset intends to help integrate computer vision techniques in planning snow removal operations.",,,,10.1109/apccas55924.2022.10090274,http://hdl.handle.net/10754/691077,KAUST Repository,True,138
http://hdl.handle.net/10754/690907,KAUST,Heart disease Prediction using Machine Learning,"Ibrahim, Sarah; Salhab, Nazih; Falou, Ammar El",2023,2023-04-03 00:00:00+00:00,"Heart disease is among the main causes of fatalities worldwide, in our days. However, early detection of cardiac problems and timely care by health practitioners can reduce the mortality rate. Therefore, a reliable system for assessing such pathologies is of utmost importance to be able to process an adequate treatment. In this paper, we investigate various classification techniques to timely diagnose persons registered to receive medical treatment who are suffering from heart malfunctions. Accordingly, we can proactively identify issues based on collected clinical data. We analyze different machine learning approaches in order to recommend an optimal model by discussing the achieved performance in terms of multiple performance metrics. Finally, we provide our recommendations and share our lessons-learned.",,,,10.1109/icaisc56366.2023.10085522,http://hdl.handle.net/10754/690907,KAUST Repository,True,117
http://hdl.handle.net/10754/690880,KAUST,Towards Fake News Identification using Machine Learning,"Abdallah, Yara; Salhab, Nazih; Falou, Ammar El",2023,2023-04-03 00:00:00+00:00,"The abundance of social media platforms and their usage for news dissemination has gained a lot of attention lately. However, they have some pros and cons. On the one hand, individuals consume latest news instantly and freely, while enjoying the ease of access of instantaneous information transmission. On the other hand, such abundance makes it easy to wide-spread “fake news where the content purposefully incorporates incorrect information to serve some hidden agenda. In this paper, we investigate multiple machine learning algorithms on the road to identify fake news in a proactive manner. We first analyze the viability of applying the Natural Language Processing (NLP) technique to build a labeled dataset. We, then, introduce two approaches for NLP visualization and discuss their performance before selecting the best performer. Using logistic regression, and multinomial Naïve Bayes algorithms, we classify fake news in new data. Finally, we discuss our achieved results and share our lessons learned and recommendations, especially that we achieved an accuracy of 98% in our experiments.",,,,10.1109/icaisc56366.2023.10085321,http://hdl.handle.net/10754/690880,KAUST Repository,True,166
http://hdl.handle.net/10754/672953,KAUST,A Resource Allocation Scheme for Energy Demand Management in 6G-enabled Smart Grid,"Islam, Shafkat; Zografopoulos, Ioannis; Hossain, Md Tamjid; Badsha, Shahriar; Konstantinou, Charalambos",2023,2023-03-22 00:00:00+00:00,"Smart grid (SG) systems enhance grid resilience and efficient operation, leveraging the bidirectional flow of energy and information between generation facilities and prosumers. For energy demand management (EDM), the SG network requires computing a large amount of data generated by massive Internet-of-things sensors and advanced metering infrastructure (AMI) with minimal latency. This paper proposes a deep reinforcement learning (DRL)-based resource allocation scheme in a 6G-enabled SG edge network to offload resource-consuming EDM computation to edge servers. Automatic resource provisioning is achieved by harnessing the computational capabilities of smart meters in the dynamic edge network. To enforce DRL-assisted policies in dense 6G networks, the state information from multiple edge servers is required. However, adversaries can “poison” such information through false state injection (FSI) attacks, exhausting SG edge computing resources. Toward addressing this issue, we investigate the impact of such FSI attacks with respect to abusive utilization of edge resources, and develop a lightweight FSI detection mechanism based on supervised classifiers. Simulation results demonstrate the efficacy of DRL in dynamic resource allocation, the impact of the FSI attacks, and the effectiveness of the detection technique.",,,,10.1109/isgt51731.2023.10066396,http://hdl.handle.net/10754/672953,KAUST Repository,True,183
http://hdl.handle.net/10754/690670,KAUST,A Stable Neural Network-Based Eikonal Tomography using Hard-Constrained Measurements,"Taufik, Mohammad Hasyim; Alkhalifah, Tariq Ali; Waheed, Umair bin",2023,2023-03-26 00:00:00+00:00,"Eikonal tomography, or travel time inversion, has been one of the primary seismological tools for decades and has been used to understand Earth’s properties and dynamic processes. At the heart of the inversion process is the need for an accurate, and preferably flexible, eikonal solver to compute the travel time field. Most of the conventional eikonal solvers, however, suffer from first-order convergence errors and difficulties in dealing with irregular computational grids. Physics-informed neural networks (PINNs) have been introduced to tackle these problems and have shown great success in addressing those challenges. Nevertheless, these approaches still suffer from slow convergence and unstable training dynamics due to the multi-term nature of the loss function. To improve on this, we propose a new formulation for the isotropic eikonal equation, which imposes boundary conditions as hard constraints. We employ the theory of functional connections to the eikonal tomography problem, which allows for the utilization of a single loss term for training the PINN model. Through rigorous numerical tests, its efficiency, stability, and flexibility in tackling a variety of cases, including topography-dependent and 3D models, are attested, thus providing an efficient and stable PINN-based eikonal tomography.",,,,10.22541/essoar.167979630.00773159/v1,http://hdl.handle.net/10754/690670,KAUST Repository,True,191
http://hdl.handle.net/10754/690536,KAUST,Parameter Inversion in Geothermal Reservoir Using Markov Chain Monte Carlo and Deep Learning,"Zhang, Zhen; He, Xupeng; Li, Yiteng; AlSinan, Marwa; Kwak, Hyung; Hoteit, Hussein",2023,2023-03-21 00:00:00+00:00,"Traditional history-matching process suffers from non-uniqueness solutions, subsurface uncertainties, and high computational cost. This work proposes a robust history-matching workflow utilizing the Bayesian Markov Chain Monte Carlo (MCMC) and Bidirectional Long-Short Term Memory (BiLSTM) network to perform history matching under uncertainties for geothermal resource development efficiently. There are mainly four steps. Step 1: Identifying uncertainty parameters. Step 2: The BiLSTM is built to map the nonlinear relationship between the key uncertainty parameters (e.g., injection rates, reservoir temperature, etc.) and time series outputs (temperature of producer). Bayesian optimization is used to automate the tuning process of the hyper-parameters. Step 3: The Bayesian MCMC is performed to inverse the uncertainty parameters. The BiLSTM is served as the forward model to reduce the computational expense. Step 4: If the errors of the predicted response between the high-fidelity model and Bayesian MCMC are high, we need to revisit the accuracy of the BiLSTM and the prior information on the uncertainty parameters. We demonstrate the proposed method using a 3D fractured geothermal reservoir, where the cold water is injected into a geothermal reservoir, and the energy is extracted by producing hot water in a producer. Results show that the proposed Bayesian MCMC and BiLSTM method can successfully inverse the uncertainty parameters with narrow uncertainties by comparing the inversed parameters and the ground truth. We then compare its superiority with models like PCE, Kriging, and SVR, and our method achieves the highest accuracy. We propose a Bayesian MCMC and BiLSTM-based history matching method for uncertainty parameters inversion and demonstrate its accuracy and robustness compared with other models. This approach provides an efficient and practical history-matching method for geothermal extraction with significant uncertainties.",,,,10.2118/212185-ms,http://hdl.handle.net/10754/690536,KAUST Repository,True,276
http://hdl.handle.net/10754/690488,KAUST,Interpretable Research Interest Shift Detection with Temporal Heterogeneous Graphs,"Yang, Qiang; Ma, Changsheng; Zhang, Qiannan; Gao, Xin; Zhang, Chuxu; Zhang, Xiangliang",2023,2023-02-27 00:00:00+00:00,"Researchers dedicate themselves to research problems they are interested in and often have evolving research interests in their academic careers. The study of research interest shift detection can help to find facts relevant to scientific training paths, scientific funding trends, and knowledge discovery. Existing methods define specific graph structures like author-conference-topic networks, and co-citing networks to detect research interest shift. They either ignore the temporal factor or miss heterogeneous information characterizing academic activities. More importantly, the detection results lack the interpretations of how research interests change over time, thus reducing the model's credibility. To address these issues, we propose a novel interpretable research interest shift detection model with temporal heterogeneous graphs. We first construct temporal heterogeneous graphs to represent the research interests of the target authors. To make the detection interpretable, we design a deep neural network to parameterize the generation process of interpretation on the predicted results in the form of a weighted sub-graph. Additionally, to improve the training process, we propose a semantic-aware negative data sampling strategy to generate non-interesting auxiliary shift graphs as contrastive samples. Extensive experiments demonstrate that our model outperforms the state-of-the-art baselines on two public academic graph datasets and is capable of producing interpretable results.",,,,10.1145/3539597.3570453,http://hdl.handle.net/10754/690488,KAUST Repository,True,201
http://hdl.handle.net/10754/690392,KAUST,DDOS attacks detection based on attention-deep learning and local outlier factor,"Dairi, Abdelkader; Khaldi, Belkacem; Harrou, Fouzi; Sun, Ying",2023,2023-03-14 00:00:00+00:00,"One of the most significant security concerns confronting network technology is the detection of distributed denial of service (DDOS). This paper introduces a semi-supervised data-driven approach to the detection of DDOS attacks. The proposed method employs normal events data without labeling to train the detection model. Specifically, this approach introduces an improved autoencoder (AE) model by incorporating a Gated Recurrent Unit (GRU) based on the attention mechanism (AM) at the encoder and decoder sides of the AE model. GRU enhances the AE's ability to learn temporal dependencies, and the AM enables the selection of relevant features. For DDOS attacks detection, the local outlier factor (LOF) anomaly detection algorithm is applied to extracted features from the improved AE model. The performance of the proposed approach has been verified using DDOS publically available datasets.",,,,10.1109/fmec57183.2022.10062705,http://hdl.handle.net/10754/690392,KAUST Repository,True,132
http://hdl.handle.net/10754/690258,KAUST,Cloud Native Applications Profiling using a Graph Neural Networks Approach,"Boukhtouta, Amine; Madi, Taous; Pourzandi, Makan; A., Hyame Alameddine",2023,2023-03-08 00:00:00+00:00,"The convergence of Telecommunication and industry operational networks towards cloud native applications has enabled the idea to integrate protection layers to harden security posture and management of cloud native based deployments. In this paper, we propose a data-driven approach to support detection of anomalies in cloud native application based on a graph neural network. The essence of the profiling relies on capturing interactions between different perspectives in cloud native applications through a network dependency graph and transforming it to a computational graph neural network. The latter is used to profile different deployed assets like micro-service types, workloads' namespaces, worker machines, management and orchestration machines as well as clusters. As a first phase of the profiling, we consider a fine-grained profiling on microservice types with an emphasis on network traffic indicators. These indicators are collected on distributed Kubernetes (K8S) deployment premises. Experimental results shows good trade-off in terms of accuracy and recall with respect to micro-service types profiling (around 96%). In addition, we used predictions entropy scores to infer anomalies in testing data. These scores allow to segregate between benign and anomalous graphs, where we identified 19 out of 23 anomalies. Moreover, by using entropy scores, we can conduct a root cause analysis to infer problematic micro-services.",,,,10.1109/fnwf55208.2022.00046,http://hdl.handle.net/10754/690258,KAUST Repository,True,206
http://hdl.handle.net/10754/690208,KAUST,Locating CO2 Leakage in Subsurface Traps Using Bayesian Inversion and Deep Learning,"Zhang, Zhen; He, Xupeng; Li, Yiteng; AlSinan, Marwa; Kwak, Hyung; Hoteit, Hussein",2023,2023-03-07 00:00:00+00:00,"Geologic CO2 sequestration (GCS) is a promising engineering measure to reduce global greenhouse emissions. However, accurate detection of CO2 leakage locations from underground traps remains a challenging problem. This study proposes a workflow that combines Bayesian inversion and deep learning algorithms to detect the sites of CO2 leakage. There are four main steps in the workflow. Step 1: we identify the key uncertainty parameters. Here we mean the CO2 leakage location. Then we get the training set using Latin Hypercube Sampling (LHS) method and perform the high-fidelity simulation using CMG. Step 2: we train the surrogate model using the data set collected from the last step, in which the Bayesian optimization is used to tune the hyperparameters automatically. Step 3: we perform the Bayesian inversion to invert the CO2 leakage location, in which the surrogate serves as the forward model to reduce the computational expense. Step 4: we feed the inverted CO2 leakage location into the high-fidelity model to produce the pressure response. If the error between the pressure response between the surrogate and the high-fidelity model is small enough, the solution is accepted. Otherwise, the accuracy of the surrogate model and the convergence of the Bayesian inversion process are revisited. We validate this method using a synthetic model of CO2 injection. Results show that the proposed Bayesian inversion assisted by the deep learning algorithm can accurately detect the CO2 leakage location with narrow uncertainties. This approach provides an accurate and efficient way to detect CO2 leakage locations in real-time applications.",,,,10.2118/213522-ms,http://hdl.handle.net/10754/690208,KAUST Repository,True,251
http://hdl.handle.net/10754/690163,KAUST,Deep Multi-Input and Multi-Output Operator Networks Method for Optimal Control of Pdes,"Yong, Jinjun; Luo, Xianbing; Sun, Shuyu",2023,2023-02-10 00:00:00+00:00,"Deep operator networks are widely used to solve optimal control problem due to the expressive capability of the approximate nonlinear operators. Generally, an optimal control problem is equivalent to a system of partial differential equations problem. Based on this, we propose a deep multi-input and multi-output operator neural network (MIMOONet) method. We apply the proposed MIMOONet and physically informed MIMOONet to solve the optimal control problems. It works successfully for solving the elliptic (linear and semi-linear) and parabolic optimal control problems.",,,,10.2139/ssrn.4353535,http://hdl.handle.net/10754/690163,KAUST Repository,True,81
